model,n,accuracy,precision,recall_sensitivity,specificity,f1,roc_auc,pr_auc,mcc,tn,fp,fn,tp,threshold
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8610000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8620000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8630000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8640000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8650000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8660000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8670000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8680000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8690000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8700000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8710000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8720000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8730000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8740000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8750000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8760000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8770000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8780000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8790000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8800000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8810000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8820000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8830000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8840000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8850000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8860000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8870000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8880000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8890000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8900000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8910000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8920000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8930000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8940000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8950000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8960000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8970000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8980000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.8990000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9000000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9010000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9020000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9030000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9040000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9050000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9060000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9070000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9080000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9090000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9100000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9110000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9120000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9130000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9140000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9150000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9160000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9170000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9180000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9190000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9200000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9210000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9220000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9230000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9240000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9250000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9260000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9270000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9280000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9290000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9300000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9310000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9320000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9330000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9340000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9350000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9360000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9370000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9380000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9390000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9400000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9410000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9420000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9430000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9440000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9450000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9460000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9470000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9480000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9490000000000008
Simple mean fusion,45,0.5777777777777777,0.0,0.0,1.0,0.0,0.6902834008097166,0.634041087471843,0.0,26,0,19,0,0.9500000000000008
