gene,source_file,source_file_name,model_guess,gene_col,score_col,rank_col,score_value,rank_value,context_rank,context_score,context_list_name,context_theme,context_group,context_model_name
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
HHEX,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
IGF2BP2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
SLC5A1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,41,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,37,,,,,,,
GAD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
MTNR1B,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,40,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
NDUFV1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFA7,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFB1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,53,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,46,,,,,,,
SCD5,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_candidate_gene_support_summary.csv,phase15_candidate_gene_support_summary.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
PDX1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
HHEX,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
IGF2BP2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
SLC5A1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
GAD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
MTNR1B,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFV1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFA7,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFB1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
SCD5,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_curated_candidate_gene_framework.csv,phase15_curated_candidate_gene_framework.csv,Protein_only,gene,,,,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
PDX1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,41,,,,,,,
MTNR1B,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,40,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,37,,,,,,,
IGF2BP2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
HHEX,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
SLC5A1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
CACNA1D,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
GAD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
NDUFA13,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,46,,,,,,,
NDUFV1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFB2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
NDUFA7,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFB3,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NDUFB1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,53,,,,,,,
SCD5,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_final_candidate_gene_biological_evidence_table.csv,phase15_final_candidate_gene_biological_evidence_table.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
INSR,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,67,,,,,,,
DPP4,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
PDX1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
NEUROD1,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,56,,,,,,,
KCNJ11,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,41,,,,,,,
MTNR1B,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,40,,,,,,,
ABCC8,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,37,,,,,,,
IGF2BP2,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,58,,,,,,,
HHEX,/content/drive/MyDrive/Project_Protein/model/phase15_biological_literature_support/results/phase15_manuscript_candidate_gene_literature_table.csv,phase15_manuscript_candidate_gene_literature_table.csv,Protein_only,gene,n_project_files_with_gene,,57,,,,,,,
